paper_id,title,year,authors,abstract,venue,url
3009759dac0627c92d6567f1b0428c912144fd19,A Method of Advanced Persistent Threat Data Processing Based on Ensemble Learning,2024,Xuelong Wang; Xin Zheng; Yan Tu,"Finding the features with the highest correlation degree in the source APT data from network security devices is essential for preprocessing the data in order to train models that will increase the accuracy of APT attack classification. The preprocessing, cleaning, and feature transformation of the dataset are the first steps in the application of data mining techniques in this work. VarianceThreshold is ultimately chosen for feature selection to create the optimal feature subset after a range of feature selection techniques are used for experimental comparison. The best feature subset is then used to compare and evaluate several machine learning algorithms, and by integrating ensemble learning methods, the VT-stacking model is recommended. The experimental results demonstrate that the VT-stacking model developed in this paper achieves 97.3% accuracy in categorizing APT assaults after preprocessing the APT data.",International Conference on the Software Process,https://www.semanticscholar.org/paper/3009759dac0627c92d6567f1b0428c912144fd19
4190e507be50389fc2a8b65da531e286b87b3b58,A Novel Network Forensic Framework for Advanced Persistent Threat Attack Attribution Through Deep Learning,2024,Yangyang Mei; Weihong Han; Shudong Li; Kaihan Lin; Z. Tian; Shumei Li,"The Internet now plays a pivotal role in the social and economic landspace, providing individuals and businesses with access to essential daily services and tasks. However, it has also become a breeding ground for conflicts. Advanced Persistent Threats (APTs) pose a formidable chanllenge when directed at organizations and governments, exposing the entire network to substantial security risks. Employing network fornesics for attributing cyber-attacks and acquiring timely, credible forensic results is a fundamental challenge in maintaining cyber security. This paper introduces a Deep Learning-based network forensics framework for digitally identifying and tracking network attacks, providing a comprehensive overview of the network forensics process. Specifically, we extract network traffic and employ encryption to ensure the integrity and security of data. Subsequently, we apply feature filtering techniques to retain essential traceability information, and Deep Learning model parameters are automatically optimized using hyperparameter optimization techniques. Lastly, we develop a Multi-Layer Perceptual Deep Neural Network (MLP DNN) model with perceptual capabilities for detecting anomalous events within the network. We evaluated the framework’s effectiveness using the UNSW-NB15 dataset. The experiments demonstrate that the proposed framework is applicable to APT attack forensics scenarios. In comparison to other AI methods, our framework excels in discovering and tracking network attack events with high performance.",IEEE transactions on intelligent transportation systems (Print),https://www.semanticscholar.org/paper/4190e507be50389fc2a8b65da531e286b87b3b58
ae23792dc55c3089db45ae934b12c3437cc4fb8a,"A Survey on Advanced Persistent Threat Detection: A Unified Framework, Challenges, and Countermeasures",2024,Bo Zhang; Yansong Gao; Boyu Kuang; Changlong Yu; Anmin Fu; Willy Susilo,"In recent years, frequent Advanced Persistent Threat (APT) attacks have caused disastrous damage to critical facilities, leading to severe information leakages, economic losses, and even social disruptions. Via sophisticated, long-term, and stealthy network intrusions, APT attacks are often beyond the capabilities of traditional intrusion detection methods. Existing methods employ various techniques to enhance APT detection at different stages, but this makes it difficult to fairly and objectively evaluate the capability, value, and orthogonality of available techniques. Overly focusing on hardening specific APT detection stages cannot address some essential challenges from a global perspective, which would result in severe consequences. To holistically tackle this problem and explore effective solutions, we abstract a unified framework that covers the complete process of APT attack detection, with standardized summaries of state-of-the-art solutions and analysis of feasible techniques. Further, we provide an in-depth discussion of the challenges and countermeasures faced by each component of the detection framework. In addition, we comparatively analyze public datasets and outline the capability criteria to provide a reference for standardized evaluations. Finally, we discuss insights into potential areas for future research.",ACM Computing Surveys,https://dl.acm.org/doi/pdf/10.1145/3700749
a96405c934160861223afbc212056fddadf1a67b,A systematic literature review on advanced persistent threat behaviors and its detection strategy,2024,Nurul Mat; Norziana Jamil; Yunus Yusoff; M. L. M. Kiah,"Advanced persistent threats (APTs) pose significant security-related challenges to organizations owing to their sophisticated and persistent nature, and are inimical to the confidentiality, integrity, and availability of organizational information and services. This study systematically reviews the literature on methods of detecting APTs by comprehensively surveying research in the area, identifying gaps in the relevant studies, and proposing directions for future work. The authors provide a detailed analysis of current methods of APT detection that are based on multi-stage attack-related behaviors. We adhered to the Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) guidelines and conducted an extensive search of a variety of databases. A total of 45 studies, encompassing sources from both academia and the industry, were considered in the final analysis. The findings reveal that APTs have the capability to laterally propagate and achieve their objectives by identifying and exploiting existing systemic vulnerabilities. By identifying shortcomings in prevalent methods of APT detection, we propose integrating the multi-stage attack-related behaviors of APTs with the assessment of the presence of vulnerabilities in the network and their susceptibility to being exploited in order to improve the accuracy of their identification. Such an improved approach uses vulnerability scores and probability metrics to determine the probable sequence of targeted nodes, and visualizes the path of APT attacks. This technique of advanced detection enables the early identification of the most likely targets, which, in turn, allows for the implementation of proactive measures to prevent the network from being further compromised. The research here contributes to the literature by highlighting the importance of integrating multi-stage attack-related behaviors, vulnerability assessment, and techniques of visualization for APT detection to enhance the overall security of organizations.",Journal of Cybersecurity,https://academic.oup.com/cybersecurity/article-pdf/10/1/tyad023/54934422/tyad023.pdf
c9527beea1ac513412f9db0ea8f73d21063874ec,ADAPT: Adaptive Camouflage Based Deception Orchestration For Trapping Advanced Persistent Threats,2024,Venkata Sai Charan Putrevu; Subhasis Mukhopadhyay; Subhajit Manna; Nanda Rani; Ansh Vaid; Hrushikesh Chunduri; Mohan Anand Putrevu; S. Shukla,"Honeypots serve as a valuable deception technology, enabling security teams to gain insights into the behaviour patterns of attackers and investigate cyber security breaches. However, traditional honeypots prove ineffective against advanced adversaries like Advanced Persistent Threats (APT) groups due to their evasion tactics and awareness of typical honeypot solutions. This article emphasises the need to capture these attackers for enhanced threat intelligence, detection, and protection. To address this, we propose the design and deployment of a customized honeypot network based on adaptive camouflaging techniques. Our work focuses on orchestrating a behavioral honeypot network tailored for three APT groups, with strategically positioned attack paths aligning with their tactics, techniques, and procedures, covering all cyber kill chain phases. We introduce a novel approach, deploying a camouflaged chatterbox application within the honeypot network. This application offers a regular chat interface while periodically tracking attacker activity by enabling periodic log transfers. Deployed for 100 days, our orchestrated honeypot recorded 13,906,945 hits from 4,238 unique IP addresses. Our approach categorizes attackers, discerning varying levels of sophistication, and identifies attacks from Hong Kong with similarities to known Chinese threat groups. This research significantly advances honeypot technology and enhances the understanding of sophisticated threat actors’ strategies in real operating networks.",DTRAP,https://dl.acm.org/doi/pdf/10.1145/3651991
96bc589521b3ba4a99ad1797bde84afc24928cfa,"Advanced Persistent Threat Attack Detection Systems: A Review of Approaches, Challenges, and Trends",2024,Robin Buchta; Georgios Gkoktsis; Felix Heine; Carsten Kleiner,"Advanced persistent threat (APT) attacks present a significant challenge for any organization, as they are difficult to detect due to their elusive nature and characteristics. In this article, we conduct a comprehensive literature review to investigate the various APT attack detection systems and approaches and classify them based on their threat model and detection method. Our findings reveal common obstacles in APT attack detection, such as correctly attributing anomalous behavior to APT attack activities, limited availability of public datasets and inadequate evaluation methods, challenges with detection procedures, and misinterpretation of requirements. Based on our findings, we propose a reference architecture to enhance the comparability of existing systems and provide a framework for classifying detection systems. In addition, we look in detail at the problems encountered in current evaluations and other scientific gaps, such as a neglected consideration of integrating the systems into existing security architectures and their adaptability and durability. While no one-size-fits-all solution exists for APT attack detection, this review shows that graph-based approaches hold promising potential. However, further research is required for real-world usability, considering the systems’ adaptability and explainability.",Digital Threats: Research and Practice,https://doi.org/10.1145/3696014
6d47268315959ab431de4316a1363215cfe712f0,Advanced Persistent Threat Group Correlation Analysis via Attack Behavior Patterns and Rough Sets,2024,Jingwen Li; Jianyi Liu; Ru Zhang,"In recent years, advanced persistent threat (APT) attacks have become a significant network security threat due to their concealment and persistence. Correlation analysis of APT groups is vital for understanding the global network security landscape and accurately attributing threats. Current studies on threat attribution rely on experts or advanced technology to identify evidence linking attack incidents to known APT groups. However, there is a lack of research focused on automatically discovering potential correlations between APT groups. This paper proposes a method using attack behavior patterns and rough set theory to quantify APT group relevance. It extracts two types of features from threat intelligence: APT attack objects and behavior features. To address the issues of inconsistency and limitations in threat intelligence, this method uses rough set theory to model APT group behavior and designs a link prediction method to infer correlations among APT groups. Experimental results on publicly available APT analysis reports show a correlation precision of 90.90%. The similarity coefficient accurately reflects the correlation strength, validating the method’s efficacy and accuracy.",Electronics,https://www.mdpi.com/2079-9292/13/6/1106/pdf?version=1710754075
2878f0e7ddb672d101772ba3eeab314cfbaa223b,Aviator: A MITRE Emulation Plan-Derived Living Dataset for Advanced Persistent Threat Detection and Investigation,2024,Qi Liu; Kaibin Bao; V. Hagenmeyer,"With the growing trend for developing new detection and investigation systems for Advanced Persistent Threat (APT), the urgent issue of lacking sound and authentic datasets becomes more visible. New datasets for research on APT detection and investigation have been released over the past few years in an accelerated manner. Yet, our examination of the existing datasets yields the finding that the gap between these datasets’ attack scenarios and real-world APT attacks is significant. Recognizing the flaws of prior datasets particularly in terms of attack scenario complexity and authenticity, we develop a novel sound dataset called Aviator, which is backed by MITRE emulation plans. The well-known organization MITRE has released nearly a dozen emulation plans, which closely reproduce APT groups’ real-world attack campaigns observed in the past. However MITRE has not published any datasets. Thus, we resort to stringently implementing these emulation plans. Further, we extend these emulation plans to include an industrial control system and attack steps on it, mimicking APT groups most known for their attacks against critical infrastructures in the past. Comparing to existing datasets, our dataset Aviator has the highest attack scenario complexity and authenticity. Moreover, Aviator is designed with dataset operability, usability, reproducibility and extensibility in mind, for which existing datasets lag far behind. That is, along with the Aviator dataset, we also provide log shipping tools, log parsing tools, and logging configuration files to encourage other researchers to make their own datasets, which may better suit the evaluation of their detection systems. Besides, we would add more log types in future versions of our dataset Aviator. We are committed to maintaining Aviator as a living dataset.",BigData Congress [Services Society],https://www.semanticscholar.org/paper/2878f0e7ddb672d101772ba3eeab314cfbaa223b
8e9c49565eb9c53bb999d33f1bc676acf786004c,Chasing the Shadows: TTPs in Action to Attribute Advanced Persistent Threats,2024,Nanda Rani; Bikash Saha; Vikas Maurya; S. K. Shukla,"The current state of Advanced Persistent Threats (APT) attribution primarily relies on time-consuming manual processes. These include mapping incident artifacts onto threat attribution frameworks and employing expert reasoning to uncover the most likely responsible APT groups. This research aims to assist the threat analyst in the attribution process by presenting an attribution method named CAPTAIN (Comprehensive Advanced Persistent Threat AttrIbutioN). This novel APT attribution approach leverages the Tactics, Techniques, and Procedures (TTPs) employed by various APT groups in past attacks. CAPTAIN follows two significant development steps: baseline establishment and similarity measure for attack pattern matching. This method starts by maintaining a TTP database of APTs seen in past attacks as baseline behaviour of threat groups. The attribution process leverages the contextual information added by TTP sequences, which reflects the sequence of behaviours threat actors demonstrated during the attack on different kill-chain stages. Then, it compares the provided TTPs with established baseline to identify the most closely matching threat group. CAPTAIN introduces a novel similarity measure for APT group attack-pattern matching that calculates the similarity between TTP sequences. The proposed approach outperforms traditional similarity measures like Cosine, Euclidean, and Longest Common Subsequence (LCS) in performing attribution. Overall, CAPTAIN performs attribution with the precision of 61.36% (top-1) and 69.98% (top-2), surpassing the existing state-of-the-art attribution methods.",arXiv.org,https://www.semanticscholar.org/paper/8e9c49565eb9c53bb999d33f1bc676acf786004c
c6a75cbcaf8376d6c85fa05d12a980acc180f1d1,Defence Mechanism against Advanced Persistent Threat Attack Using Significant Features based Deep Learning Model,2024,S. U; Vinoth Kumar C.N.S.,"The advanced persistent threat (APT) attack is the most frequent and seriously damaging one that can be launched against the target system. This type of malicious activity is deliberate and focused, with specific objectives in mind. The rise of this attack technique poses a significant challenge to the information security systems of various businesses, governments, and organizations. The techniques of utilizing deep learning (DL) or machine learning (ML) methods to evaluate abnormal behaviours and network traffic signs for preventing and detecting APT attacks are becoming popular in recent times. Though, the APT attack detection technique utilizes behaviour evaluation and analysis methods for confronting various problems owing to the absence of distinctive data of attack drives. So, the experimental outcomes display better recognition, it does not bring higher effectiveness in practice. Therefore, this study develops a novel Defence against Advanced Persistent Threat Attack Detection Feature Selection with Deep Learning (DAPTAD-FSDL) Method. The key objective of the DAPTAD-FSDL approach lies in the robust defence against the detection of APT attacks. In the presented DAPTAD-FSDL model, Z-score normalization is performed to change the raw data into a compatible format. Then, the presented DAPTAD-FSDL technique accomplishes the feature selection process using the grey wolf optimizer (GWO) algorithm. Besides, the attention with CNN-BiLSTM model is employed for the defence against the detection of APT attacks. Finally, a multi-objective improved golden jackal optimization algorithm (MIGJOA) is exploited for the optimal hyperparameter adjustment of the A-CNN-BiLSTM model. The experimental analysis of the DAPTAD-FSDL algorithm is tested employing the APT NSL-KDD dataset. The simulation outcomes described the supremacy of the DAPTAD-FSDL technique under different measures.",Journal of Internet Services and Information Security,https://doi.org/10.58346/jisis.2024.i4.016
a3cbb0140a0a2171ffc5b923cee0f4b1e182bfc3,Genesis of Cyber Threats: Towards Malware-based Advanced Persistent Threat (APT) Attribution,2024,Nanda Rani; Bikash Saha; Ravi Kumar; S. Shukla,"Advanced Persistent Threat (APT) attribution is a critical task and essential for defensive measure, guiding policy decision, and improving cyber resilience. This research aims to establish a credible connection between APT attack-related malware and the threat groups most likely to be their originators. These malware are usually developed by threat actors who meticulously orchestrate techniques to achieve their objectives. Analyzing these tailored malwares reveals the threat group’s strategic intent, preferred attack vectors, and modus operandi, providing clues about the responsible threat groups. In this study, we conduct experiments to analyze operational behaviours captured from malicious samples, uncovering unique patterns that align with the attack methods of various persistent threat groups. The captured operational behaviours include the modus operandi, in terms of the MITRE ATT&CK framework’s TTP (Tactics, Techniques, and Procedures) and linker timestamp. Among the experiments conducted, the presented method achieves the highest precision of 80.84% in linking a given sample to its corresponding threat group. This presented method demonstrates the feasibility of uncovering associated threat groups from malicious binaries.","International Conference on Trust, Privacy and Security in Intelligent Systems and Applications",https://www.semanticscholar.org/paper/a3cbb0140a0a2171ffc5b923cee0f4b1e182bfc3
c91c2dc479e25c52f4d1e5aebfb4ee47d282e4bb,Hybridizing Base-Line 2D-CNN Model with Cat Swarm Optimization for Enhanced Advanced Persistent Threat Detection,2024,Ali M. Bakhiet; Salah A. Aly,"In the realm of cyber-security, detecting Advanced Persistent Threats (APTs) remains a formidable challenge due to their stealthy and sophisticated nature. This research paper presents an innovative approach that leverages Convolutional Neural Networks (CNNs) with a 2D baseline model, enhanced by the cutting-edge Cat Swarm Optimization (CSO) algorithm, to significantly improve APT detection accuracy. By seamlessly integrating the 2D-CNN baseline model with CSO, we unlock the potential for unprecedented accuracy and efficiency in APT detection. The results unveil an impressive accuracy score of 98.4%, marking a significant enhancement in APT detection across various attack stages, illuminating a path forward in combating these relentless and sophisticated threats.",2024 International Telecommunications Conference (ITC-Egypt),https://www.semanticscholar.org/paper/c91c2dc479e25c52f4d1e5aebfb4ee47d282e4bb
1d69d0cb0dec920e1fec7b8044a6032f37610131,Investigation of Machine Learning-Inspired Security Controls Used in Protecting Health Critical Infrastructure from Advanced Persistent Threat Attacks: Review,2024,M. Morolong; Attlee M. Gamundani; F. B. Shava,"The cybersecurity of National Critical Health Infrastructure is of utmost importance. If its security is not prioritized, it can directly impact the safety and well-being of patients, healthcare professionals, the general public, and the economy of the affected state. National Critical Health Care Infrastructure is a complex system involving multiple components essential for providing quality healthcare services to individuals in a country. To enable seamless access to healthcare services, EMRS have been implemented across the globe and thus cyber physical systems have become the medium of service delivery. With the criticality of these systems in mind, should a cyber-attack occur, all parties dependent on these infrastructures will be negatively affected. There are myriad cyber-attacks, such as advanced persistent threat attacks targeted at critical national infrastructure, which adversely compromise the security of the technologies in such infrastructures. The critical healthcare infrastructure is no different from other cyber physical critical infrastructures and thus has been a target of Advanced Persistent Threat (APT) groups for an extended period now. Machine learning solutions have been used to effectively protect, defend and respond to cyberattacks in software defined networks, SCADA for instance. As a result, this paper intends to ascertain the machine learning-inspired security controls that can be used to protect National Health Care Infrastructure against APT attacks. This review follows a mixed-method systematic literature review to answer the research question. The study's results reveal that machine learning has been majorly employed in detecting APT in critical infrastructure, not health-critical infrastructure and that the resilience of machine learning-inspired security controls has not been thoroughly researched for cyber health care systems. Even though machine learning has been tremendously applied in identifying APT, numerous challenges still exist, such as the data heterogeneity and complex strategies used by the APT groups, making it difficult for conventional security controls to mitigate APTs fully.",2024 International Conference on Emerging Trends in Networks and Computer Communications (ETNCC),https://www.semanticscholar.org/paper/1d69d0cb0dec920e1fec7b8044a6032f37610131
8d8cf95485db26fd1ec9c370a4bf4fda47014f60,LTRDetector: Exploring Long-Term Relationship for Advanced Persistent Threats Detection,2024,Xiaoxiao Liu; Fan Xu; Nan Wang; Qinxin Zhao; Dalin Zhang; Xibin Zhao; Jiqiang Liu,"Advanced Persistent Threat (APT) is challenging to detect due to prolonged duration, infrequent occurrence, and adept concealment techniques. Existing approaches primarily concentrate on the observable traits of attack behaviors, neglecting the intricate relationships formed throughout the persistent attack lifecycle. Thus, we present an innovative APT detection framework named LTRDetector, implementing an end-to-end holistic operation. LTRDetector employs an innovative graph embedding technique to retain comprehensive contextual information, then derives long-term features from these embedded provenance graphs. During the process, we compress the data of the system provenance graph for effective feature learning. Furthermore, in order to detect attacks conducted by using zero-day exploits, we captured the system's regular behavior and detects abnormal activities without relying on predefined attack signatures. We also conducted extensive evaluations using five prominent datasets, the efficacy evaluation of which underscores the superiority of LTRDetector compared to existing state-of-the-art techniques.",arXiv.org,https://www.semanticscholar.org/paper/8d8cf95485db26fd1ec9c370a4bf4fda47014f60
984724f2e6d9accebbd25ba28f0f1da0cab08ba3,Missing Data Imputation Based on Causal Inference to Enhance Advanced Persistent Threat Attack Prediction,2024,Xiang Cheng; Miaomiao Kuang; Hongyu Yang,"With the continuous development of network security situations, the types of attacks increase sharply, but can be divided into symmetric attacks and asymmetric attacks. Symmetric attacks such as phishing and DDoS attacks exploit fixed patterns, resulting in system crashes and data breaches that cause losses to businesses. Asymmetric attacks such as Advanced Persistent Threat (APT), a highly sophisticated and organized form of cyber attack, because of its concealment and complexity, realize data theft through long-term latency and pose a greater threat to organization security. In addition, there are challenges in the processing of missing data, especially in the application of symmetric and asymmetric data filling, the former is simple but not flexible, and the latter is complex and more suitable for highly complex attack scenarios. Since asymmetric attack research is particularly important, this paper proposes a method that combines causal discovery with graph autoencoder to solve missing data, classify potentially malicious nodes, and reveal causal relationships. The core is to use graphic autoencoders to learn the underlying causal structure of APT attacks, with a special focus on the complex causal relationships in asymmetric attacks. This causal knowledge is then applied to enhance the robustness of the model by compensating for data gaps. In the final phase, it also reveals causality, predicts and classifies potential APT attack nodes, and provides a comprehensive framework that not only predicts potential threats, but also provides insight into the logical sequence of the attacker’s actions.",Symmetry,https://www.semanticscholar.org/paper/984724f2e6d9accebbd25ba28f0f1da0cab08ba3
4f315c62ec9fdeae84917203ecd58710844a46b2,Performance Evaluation Elastic Security as Open Source Endpoint Detection and Response for Advanced Persistent Threat Cyberattack,2024,Zegar Pradipta Putra; Ruki Harwahyu; Evans Hebert,"Detecting APT using conventional information protection systems poses significant challenges. For instance, signature-based detection tools like antivirus primarily rely on predefined signature rules to identify malware. However, in scenarios like zero-day attacks where malware signatures are unknown, detection becomes unreliable. While EDR traditionally hinges on signature-based rules, recent advancements integrate machine learning techniques for enhanced detection capabilities. In this study, we conducted an evaluation of open-source EDR, specifically Elastic Security, for APT detection. APT attack vectors were simulated utilizing the Caldera Platform. The evaluation involved validating each attack vector sent by Caldera against detection alerts generated by Elastic Security. The detection outcomes revealed three categories: detected alerts conforming to predefined rules, undetected alerts despite predefined rules, and undetected alerts due to undefined rules. Some attack vectors lacked rule definitions, potentially resulting in elevated false positives. Additionally, certain attack vectors failed to trigger alerts despite rule definitions.","International Journal of Electrical, Computer, and Biomedical Engineering",https://www.semanticscholar.org/paper/4f315c62ec9fdeae84917203ecd58710844a46b2
8f3d897702c43d055ae26f52f7e400402d939d22,Privacy-Preserving Few-Shot Traffic Detection Against Advanced Persistent Threats via Federated Meta Learning,2024,Yilun Hu; Jun Wu; Gaolei Li; Jianhua Li; Jinke Cheng,"Advanced Persistent Threats (APT) utilizes multiple zero-day vulnerabilities to threaten critical industrial infrastructure, having the characteristics of burst, unknown and cross-domain. To resist APT attacks, existing wisdom usually establish a security monitoring platform that remotely links to the cloud-based threat intelligence center. However, the real scenario where few victim users are willing to share raw attack samples considering privacy-preservation, such mentality is hysteretic and cannot identify APT attacks quickly without sacrificing additional incentives. To address this issue, a novel privacy-preserving few-shot traffic detection (PFTD) method based on federated meta learning (FML) is proposed. The PFTD treats the APT detection task as a model generalization optimization process, that transfers the learned knowledge to identify local unknown samples. Client-side models in FML achieve knowledge transferring by two-phase updating over both support dataset and query dataset, while the server-side model obtains global knowledge with model aggregation. These processes compile useful knowledge against APT attacks. With a novel wisdom, we obtained three advantages: 1) High accuracy with a few attack samples; 2) Low latency detection for removing rules matching process; 3) High personalizing to cross-domain APT attacks. Extensive experiments based on multiple benchmark datasets like CICIDS2017 and DAPT 2020 prove the superiority of proposed PFTD.",IEEE Transactions on Network Science and Engineering,https://www.semanticscholar.org/paper/8f3d897702c43d055ae26f52f7e400402d939d22
07cbd039af84ef6b755191b217dfe34443676d73,SECaaS-Based Partially Observable Defense Model for IIoT Against Advanced Persistent Threats,2024,Zikai Zhang; Chuntao Ding; Yidong Li; Jinhui Yu; Jingyi Li,"With the advancement of intelligent and networked technology, the Industrial Internet of Things (IIoT) faces an escalating threat from cyberattacks, especially by Advanced Persistent Threat (APT) attacks. These novel and complex attacks, characterized by their dynamic nature and life-long duration, pose significant challenges to existing security protection methods. The challenges are twofold, i.e., sparse reward problem in the long-lasting attack, and partial observation of attack actions. To this end, we propose a Security-as-a-Service based reinforcement learning method, namely Attention Augmented Dueling Deep Q-learning Network (AD2QN), to make real-time defense strategies for the hot standby IIoT. First, we build the attack-defend confrontation model as black boxes interact with the IIoT environment to play a long-lasting partially observable zero-sum stochastic game on the server. Then, to dynamically generate optimal defense strategies as the service, AD2QN is proposed employing information completion and prediction to more informed action selection. Furthermore, AD2QN utilizes an iteratively updated reward network to deal with the sparse reward problem. Extensive simulation results shown that the defense strategies generated by our method have a higher defense success rate and a stable defense performance with the average success rate of 0.7384, while the average success rate of baseline methods was 0.7375, in the best case.",IEEE Transactions on Services Computing,https://www.semanticscholar.org/paper/07cbd039af84ef6b755191b217dfe34443676d73
fd45ec10b6f902835d52ee7a32cbb49488a230c7,Two-stage advanced persistent threat (APT) attack on an IEC 61850 power grid substation,2024,Aida Akbarzadeh; László Erdődi; S. Houmb; Tore Geir Soltvedt,"Advanced Persistent Threats (APTs) are stealthy, multi-step attacks tailored to a specific target. Often described as ’low and slow’, APTs remain undetected until the consequences of the cyber-attack become evident, usually in the form of damage to the physical world, as seen with the Stuxnet attack, or manipulation of an industrial process, as was the case in the Ukraine Power Grid attacks. Given the increasing sophistication and targeted nature of cyber-attacks, especially APTs, this paper delves into the substantial threats APTs pose to critical infrastructures, focusing on power grid substations. Through a detailed case study, we present and explore a 2-stage APT attack on an IEC 61850 power grid substation, employing a Hardware-in-the-Loop (HIL) testbed to simulate real-world conditions. More specifically, this paper discusses two significant experiments conducted to assess vulnerabilities in the control protocols used in IEC 61850 substations: IEC 60870-5-104 and IEC 61850. The integration of findings from these experiments revealed a number of previously undiscussed potential threats to power grid infrastructure that could arise from attacking one or more substations. To better address these potential threats, the paper proposes an extension to the Industrial Control System (ICS) kill chain that explicitly accounts for the consequences of attacks on the physical aspects of Cyber-Physical Systems (CPSs).",International Journal of Information Security,https://link.springer.com/content/pdf/10.1007/s10207-024-00856-6.pdf
c0043d5ad6a91d3af21e6d20f27e9092634dad01,A High-Accuracy Advanced Persistent Threat Detection Model: Integrating Convolutional Neural Networks with Kepler-Optimized Bidirectional Gated Recurrent Units,2025,Guangwu Hu; Maoqi Sun; Chaoqin Zhang,"Advanced Persistent Threat (APT) refers to a highly targeted, sophisticated, and prolonged form of cyberattack, typically directed at specific organizations or individuals. The primary objective of such attacks is the theft of sensitive information or the disruption of critical operations. APT attacks are characterized by their stealth and complexity, often resulting in significant economic losses. Furthermore, these attacks may lead to intelligence breaches, operational interruptions, and even jeopardize national security and political stability. Given the covert nature and extended durations of APT attacks, current detection solutions encounter challenges such as high detection difficulty and insufficient accuracy. To address these limitations, this paper proposes an innovative high-accuracy APT attack detection model, CNN-KOA-BiGRU, which integrates Convolutional Neural Networks (CNN), Bidirectional Gated Recurrent Units (BiGRU), and the Kepler optimization algorithm (KOA). The model first utilizes CNN to extract spatial features from network traffic data, followed by the application of BiGRU to capture temporal dependencies and long-term memory, thereby forming comprehensive temporal features. Simultaneously, the Kepler optimization algorithm is employed to optimize the BiGRU network structure, achieving globally optimal feature weights and enhancing detection accuracy. Additionally, this study employs a combination of sampling techniques, including Synthetic Minority Over-sampling Technique (SMOTE) and Tomek links, to mitigate classification bias caused by dataset imbalance. Evaluation results on the CSE-CIC-IDS2018 experimental dataset demonstrate that the CNN-KOA-BiGRU model achieves superior performance in detecting APT attacks, with an average accuracy of 98.68%. This surpasses existing methods, including CNN (93.01%), CNN-BiGRU (97.77%), and Graph Convolutional Network (GCN) (95.96%) on the same dataset. Specifically, the proposed model demonstrates an accuracy improvement of 5.67% over CNN, 0.91% over CNN-BiGRU, and 2.72% over GCN. Overall, the proposed model achieves an average improvement of 3.1% compared to existing methods.",Electronics,https://www.semanticscholar.org/paper/c0043d5ad6a91d3af21e6d20f27e9092634dad01
7c50010be0072992e1b6aa34e7895d7e2d952382,A Hybrid Sampling-Based Method for Enhancing Advanced Persistent Threat Detection in Power Grids,2025,Lincheng Li; Haohui Su; Xuan Zhang,"Advanced Persistent Threat (APT) attacks have become severe challenge in the security of smart grids and energy Internet due to their stealthiness, persistence, and high complexity, posing significant economic losses and operational risks to critical power infrastructure. With the rapid digitalization of power grids and the development of the energy Internet, APT attacks against electrical systems are becoming increasingly frequent. Their diversified and dynamic nature makes traditional defense mechanisms-such as static detection, traffic analysis, and endpoint protection-ineffective, particularly in grid environments characterized by insufficient data integrity, high real-time requirements, and limited computational resources. Although deep learning techniques show promise in malicious traffic identification, their high resource consumption, lack of interpretability, coupled with the scarcity of APT attack samples and the prevalence of encrypted traffic, limit their practical application in power systems. To address these challenges, this paper proposes a hybrid sampling method for APT traffic detection in power grids, which combines Generative Adversarial Networks (GANs) oversampling and statistical undersampling techniques to optimize sample distribution and enhance classification performance. Comparative experiments using multiple baseline models-including Logistic Regression, Perceptron, AdaBoost, and Random Forest-demonstrate that the Hybrid Sampling Strategy significantly improves the identification performance of APT traffic. Experimental results show that the method not only maintains model interpretability but also effectively increases classification accuracy while substantially reducing data volume and computational overhead, achieving a better balance between detection efficiency and resource consumption. This paper provides a feasible pathway for lightweight, real-time detection of APT attacks in smart grid and energy Internet environments, and lays the foundation for future integration with the ATT&CK framework for detecting multi-stage attack chains.",2025 5th International Conference on Smart Grid and Energy Internet (SGEI),https://www.semanticscholar.org/paper/7c50010be0072992e1b6aa34e7895d7e2d952382
